sg_1;sg_2;sg_3;sg_4;sg_5;t_1;t_2;t_3;t_4;t_5;t_6;t_7;t_8;t_9;t_10;t_11;t_12
0.0;0.0;0.1571;0.0;0.0;-1.98506621;-23.59980879;-6.18412255;123.41680898;-109.73335836;-16.15090326;100.55899904;44.63865813;-54.19591408;-159.43757861;44.05710628;-87.79633829
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0628;0.1885;0.2513;0.0;0.0;0.65720109;4.15688317;-44.48826973;26.8444324;26.09831161;-53.58968431;22.08283115;2.16633578;-107.95385297;87.80211581;-108.05198053;94.00975295
0.2199;0.0;0.0;0.0;0.0;3.29901483;-0.31436541;-68.35418824;190.6583961;-0.62456154;-40.09942147;192.22716264;14.55505809;-111.00660382;-75.75496757;13.19619216;-35.73868133
0.0;0.0;0.0;0.1885;0.0628;0.21136948;5.18500686;-21.36429325;115.89362702;58.0858565;-75.27323297;184.40756026;63.97952367;-1.19944333;-124.96408184;30.58549582;8.69797362
0.0;0.0;0.1571;0.2513;0.0;-0.69962658;-1.98104355;-32.58713383;57.65561811;34.91126508;-59.02131255;76.7988349;-8.8072101;-93.97661365;-111.15405076;31.2997777;-69.74333967
0.0;0.1885;0.1885;0.0;0.0;-1.59528164;-6.68574932;2.33456752;15.23944187;-13.49683637;-24.29181106;8.08564242;50.39290308;-83.53781724;29.50523578;-66.0623034;50.80789019
0.1885;0.0;0.0;0.0;0.0;-1.88892897;-12.66290887;-45.87439272;177.0710761;-56.25297133;-63.69140749;106.49703826;33.00820821;-60.57748247;-57.74774093;-37.54290707;88.28613909
0.2513;0.0628;0.0;0.1257;0.1885;-0.2378419;1.55773866;-18.70754389;1.57467633;37.88730134;-65.81349362;50.52832883;-29.35248446;-68.99876791;42.0599862;4.90439883;56.23666041
0.0;0.0;0.1257;0.0;0.0;-21.10352994;-61.33343593;41.47734816;146.16327467;-71.99406125;-23.15878863;92.84334731;39.41892618;-19.97413479;-181.14558895;53.30702789;-67.42632965
0.0;0.0;0.0;0.0;0.1257;-5.40808637;-20.80499045;-16.81035136;147.48725289;-129.94956465;16.6883447;30.85493704;7.080309;58.0589387;-135.61351021;45.70414131;-42.29913846
0.1571;0.0;0.0;0.2513;0.0;0.21941494;5.28007263;-60.28703407;79.34264066;56.76516687;-56.06555667;82.38551762;96.74482318;-279.73723486;7.09802785;-167.94718923;186.16484388
0.0;0.0;0.0;0.0;0.2513;0.28179298;-4.56305338;-48.16198731;68.28898212;-23.88375953;24.89216884;53.90199084;30.94685797;-24.81022774;-88.09367164;31.71531479;-13.98884478
0.1885;0.0;0.0;0.0628;0.0;-2.86437842;-13.1824949;20.85915342;31.37065838;57.42530692;-69.34350031;111.56535451;66.30360048;-133.4628024;-21.73800757;-105.39236208;-27.32564574
0.0942;0.0;0.0;0.1257;0.1885;-0.46157044;7.26308106;-27.78564062;34.03928766;53.17515577;-75.45042486;103.95118779;-32.21439597;-0.7238118;-0.03262514;-31.44262888;-25.26696616
0.2199;0.0;0.0;0.0942;0.0;1.6898753;0.52427153;-30.66886851;61.98660591;25.586333;-46.91005578;116.08839587;44.1004988;-71.31521053;-89.83390678;7.84255594;19.65890468
0.0;0.0;0.1571;0.0942;0.0;1.44898318;-0.57276893;-2.73049119;87.41772861;37.499395;-38.55866677;114.35606848;38.27496099;-53.5327686;-155.00015186;67.57803623;-133.06201318
0.2199;0.0;0.0;0.1257;0.0;2.37953154;13.66864703;-60.27644503;19.96239928;73.06228461;-112.3791705;130.45105261;-79.26778231;-111.1424634;-48.19072741;60.5648752;-112.16706058
0.0;0.0628;0.2199;0.0;0.0;0.75085792;14.63695649;-41.5203543;128.84884075;12.10097572;-58.8311438;145.52931198;18.83541609;-141.75789239;-108.41700199;-2.9230733;40.30124263
0.0;0.0;0.0942;0.2513;0.0;-1.18386071;1.99400797;9.69458536;70.54659686;46.41095814;-78.77647766;67.16905388;52.48986504;-58.71093625;-53.75342213;-17.72050764;11.23788776
0.1885;0.0;0.0;0.0;0.0;0.73032928;-7.54232243;-14.39176603;206.01799272;-92.98943406;44.73002544;69.33499215;-33.79828378;-48.89431853;-165.81508443;58.11423041;-136.52874012
0.0;0.0942;0.2199;0.0;0.0314;-0.63332412;-11.85795253;-53.10261653;109.17016649;29.16897749;-86.02424475;112.02634278;-28.24092469;-147.87290269;-78.6736685;-65.19787124;20.4771694
0.0;0.0;0.0;0.0;0.0942;0.79784712;-48.26965804;38.34316359;139.18180143;-86.79059667;-2.03144436;129.25324316;-16.58671556;40.82161137;-174.32239325;120.9828187;-171.45318638
0.0;0.2199;0.0314;0.0;0.2199;-1.6002315;2.93314883;-17.4445021;38.497724;36.1097368;-71.19811519;81.97129955;22.23627643;-107.99612417;26.3729987;-38.79469929;159.64336919
0.0;0.2199;0.0;0.0;0.0;0.58271929;2.63314178;-34.08312734;89.98153746;-9.01411368;-65.15213638;105.5201113;-48.73134566;-92.49690547;-171.93621298;49.19385087;-54.45773059
0.1571;0.0;0.0;0.0;0.0;3.85909713;-29.84734674;21.32304325;144.14873642;-45.30965398;-50.92318577;172.99287381;24.07726807;15.0803907;-200.84348716;58.43220057;-134.63782422
0.0942;0.0;0.0;0.0;0.0;-8.00483081;-58.85636097;53.81294465;149.13554745;-138.64550078;12.81219144;58.10828142;-9.1318978;82.1792298;-158.41679299;80.63843757;-50.11906609
0.0;0.0;0.0;0.2199;0.0;7.5787817;-24.82214882;-2.68380152;110.74094224;-2.86881035;-36.56388274;105.18776105;17.81157617;-31.35036727;-182.08298037;95.72157405;33.30848274
0.0;0.0;0.1885;0.1257;0.0;0.03148551;0.59768655;4.73740482;65.48030567;28.98026547;-59.2808623;91.66581618;-12.86072301;-59.61633734;-78.51492449;-14.1306851;-76.78368216
0.1257;0.0942;0.0;0.0;0.2513;-1.31245207;-6.83547186;-49.09468045;7.82037406;120.03716366;-170.75957848;121.14923207;42.96373293;-216.05971983;-34.75558847;-97.73374821;76.53358909
0.0;0.0;0.0;0.0314;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0628;0.0;0.0;0.0;0.0628;-9.595497;-73.73332932;39.78673877;170.9880137;-69.17083764;-16.52372064;81.39516247;61.24171521;-15.58204694;-178.14354571;16.07868233;-103.18147496
0.0;0.0;0.0;0.1885;0.0;-4.99594786;6.10563872;-7.73137181;124.17352967;-39.82633102;-22.14838296;92.41600662;44.01362496;-1.32619765;-147.27648918;81.02798398;-87.95193504
0.0;0.0314;0.0;0.0;0.1885;-4.32863676;-17.0506721;-0.96572331;146.0443377;-59.3980423;-11.26925171;106.87610576;32.97240065;-42.87104787;-188.02567269;-25.74793674;-110.3586764
0.0;0.0;0.0942;0.0314;0.0;1.76261084;-43.48500747;69.08000866;71.75542187;-56.27519045;-20.98877164;95.46149932;52.43343996;1.11199112;-165.70914899;72.84262554;-163.19799006
0.1885;0.0628;0.0;0.0;0.0;-2.61750002;0.56905333;-18.20504345;84.94304761;96.29185657;-140.94179282;223.60225482;-45.32181481;-67.09932661;-117.27570958;19.50370363;-109.52683681
0.0;0.0;0.0;0.1571;0.0314;-4.81504291;-7.10968422;-55.52185022;163.746586;-35.19173756;-28.35381606;103.31669057;5.5811625;-69.63214953;-190.3720231;20.99790914;-39.40496227
0.0;0.0628;0.0;0.1885;0.0628;0.24676187;4.82462739;-12.42182557;51.21661851;40.47292839;-65.60418664;90.3184786;-22.08714115;-52.54164726;-56.38913568;-7.61599816;-73.85973969
0.0;0.0;0.1571;0.0;0.0;0.48869256;-28.24056549;21.62040697;151.89096316;-73.93895593;-46.86367489;94.31002036;15.91333618;-24.2306928;-189.26031414;64.18505875;-147.79119103
0.0;0.2513;0.0;0.0;0.0942;0.50106534;10.00695822;-82.7606627;78.35747702;58.72642179;-124.20025874;136.96826781;-59.10571035;-65.84760755;-34.1933624;41.00679338;-10.76825124
0.0;0.0;0.0;0.2199;0.0;1.39165248;6.23075506;4.2972342;55.67351182;2.33462386;-61.24165626;109.1083978;-33.68608381;-38.88370359;-150.54771992;77.51023453;-171.50251116
0.0;0.0628;0.0;0.0;0.0;-12.00312753;-85.18083363;132.75847618;146.45972315;-147.21330516;15.67117136;69.68753849;88.95049737;30.97807636;-196.04380196;80.98332114;-47.77743723
0.0;0.0;0.0942;0.0;0.2199;0.95027865;2.80873898;-61.67318283;127.68071405;-17.02142046;-17.40542388;57.20769971;25.44950595;-27.09759983;-150.10594021;77.91571852;-198.72920387
0.2827;0.1885;0.1257;0.1571;0.0;0.17146866;-1.24280257;-32.20606453;-33.52799885;95.37520163;-128.64093692;28.59677393;-14.99852419;-69.86676009;153.00493618;-76.70550325;10.20151039
0.0;0.0;0.0;0.0;0.0942;-7.59937627;-35.06114056;55.69200682;116.17845654;-135.93351099;-19.80381542;68.50214871;106.92757375;53.4722318;-111.94991091;19.0135111;-22.5016752
0.0;0.0;0.0;0.2199;0.0;-9.6359429;-20.24579305;-8.11245003;178.03975079;-54.01490335;-45.5190317;149.83006866;60.20917291;-60.56186335;-168.47015511;23.43512983;-22.52750003
0.1257;0.1885;0.0;0.0942;0.1571;0.32145311;1.98388727;-33.72010305;3.59810696;45.06998382;-49.64891597;10.76112128;0.44281011;-75.60132466;31.84463208;-44.17197394;-47.02063772
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.2199;0.0;0.0;0.0;0.0;4.31803185;17.9390672;-5.24618773;72.98225416;37.8832891;-7.99044675;95.52859044;-73.44091343;-64.8383659;-116.40588613;58.69972061;-115.65550994
0.0;0.0;0.1257;0.0;0.1257;0.70539024;0.26554438;-12.54998015;117.73865149;-48.41300356;-4.97050434;21.97147461;19.18917235;-66.74772249;-112.57475455;-32.03385989;-105.49471526
0.1885;0.0;0.2199;0.0;0.0628;-1.89296634;-1.71088508;-35.64215423;37.98327115;68.21492054;-83.14716912;79.76160849;5.29347425;-88.58825094;9.32019791;-123.44627537;37.35866858
0.2199;0.0;0.2199;0.0;0.0;-1.22807025;7.00943231;-22.03317011;45.65904211;62.23347863;-53.24590757;-1.87943687;55.90019582;-98.42452161;78.70127691;-169.43720124;72.8228123
0.1257;0.0;0.0;0.0;0.0;-7.65740471;-45.01576468;30.55193574;137.05797076;-48.9499256;71.92083158;-3.27592612;31.19397976;46.05443058;-152.6846545;44.19112927;-72.31313976
0.0;0.0;0.0;0.1885;0.1885;-1.14322951;6.86654786;-54.443458;103.03595426;-6.90768664;3.34490008;46.11195444;48.29741431;-130.81913782;12.40157291;-24.76766196;23.15979163
0.1571;0.0;0.0;0.0;0.0;3.31083846;-7.32783436;-24.64329833;110.37297097;-0.39786909;74.89951545;8.43505817;105.64179132;-155.75048014;-247.95459893;3.30452062;-17.50219451
0.0;0.1571;0.0942;0.0;0.2827;-1.28369266;5.01416738;-18.44724756;10.9192677;36.24117283;-9.68323047;29.9905517;-9.86699262;-34.44974912;12.79745894;-74.16025865;70.53928344
0.0628;0.0;0.1571;0.2199;0.0;1.0532736;3.25853792;-54.45823237;47.57656302;96.02657865;-130.71022571;134.92225025;-18.14004357;-83.99224654;35.34414599;-73.43118797;31.66006979
0.0;0.0;0.0;0.2199;0.0;0.77381393;3.21376589;-38.91855175;104.79010452;-9.24694936;-47.98990726;152.38648851;99.48178636;-99.77451033;-104.60641262;25.19471081;-162.63624917
0.0;0.2513;0.1571;0.1257;0.0;-0.03982419;-0.79467526;-50.05563073;24.42323608;74.31103441;-117.10489486;78.59565588;-48.53485486;-87.95829438;74.81177501;-94.14040036;52.45414364
0.0;0.1571;0.2199;0.0;0.1885;0.02074287;1.65156987;-57.75377882;29.90179197;62.4064652;-83.01341803;18.33420958;42.47665195;-141.95557409;87.92194993;-167.22790917;79.77185761
0.0;0.2199;0.0;0.0;0.0;1.37888359;-25.86508094;10.6567161;54.14819654;3.52313232;-61.54271667;74.2773783;-31.61804368;-102.50407183;-165.92250215;19.71599307;-100.10575214
0.2199;0.1257;0.0942;0.0;0.1257;-0.58127347;-1.23397815;-7.02945938;-3.07452571;22.12226872;-38.20881917;19.69509096;-10.92829062;-43.20312631;4.7366156;-64.47589258;-44.01550615
0.0;0.1885;0.0;0.0;0.0;-12.97601996;-26.02828686;60.84442447;85.45221925;-6.57195588;-69.38392683;143.40046243;76.21335032;-32.36971793;-137.91502093;27.940385;-48.44630853
0.1257;0.0;0.0;0.1571;0.2199;-0.32794953;1.89970432;-30.40978824;14.48015892;40.17055477;-72.83141458;51.50486962;24.53623342;-123.08301293;-40.25481021;-9.84010405;27.21022459
0.1885;0.0;0.0;0.0;0.0;0.41435117;-0.3451702;-20.47286732;133.96411757;18.47881393;-101.31227125;145.42449061;-4.17988578;-154.8531936;-283.04531825;111.82455345;-300.72974968
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0942;0.0;0.1257;0.1571;0.0;1.52504529;-0.0447946;-46.52535153;81.51980463;65.82463619;-83.40738202;69.56608951;-5.92754148;-106.02372373;-94.80833871;-32.12270051;-28.72396978
0.0;0.1257;0.0;0.0;0.0;1.9128504;-28.87249362;25.70876477;147.10540537;-74.13063523;-0.43524383;93.33299177;63.85117189;-14.91632513;-179.82095014;42.08907253;-80.55232524
0.1885;0.1571;0.0;0.0;0.0;2.26855706;-10.72696169;-58.95974478;73.46702885;84.34721471;-141.01494916;115.06125052;-70.45382155;-72.79436628;-81.22216839;23.86557769;-61.90986243
0.0;0.0;0.0628;0.0;0.0;-8.5997241;-57.01588911;111.02922924;132.66471143;-108.02594642;28.4418057;58.03746622;82.27674249;33.78742132;-177.61820963;107.97706572;-39.81431677
0.0;0.0;0.0942;0.0;0.0;-5.37013478;-65.95263519;58.39923989;166.28303374;-113.23099871;1.78934963;81.69028483;39.54855416;4.50077912;-200.62572385;78.09830581;-102.71755073
0.0;0.0314;0.0942;0.0;0.1257;-1.85473828;4.62985903;-27.81873281;72.38758807;22.88483105;-65.38368171;173.90116865;6.41118498;-27.43314162;-85.8454174;22.62355636;-64.63640343
0.0;0.1885;0.2199;0.1885;0.1571;-0.13867949;1.24783956;-29.55220609;2.1829588;40.90398496;-47.88243184;13.96681626;31.35487107;-88.06250298;92.29289062;-84.61548943;74.87405308
0.0;0.0;0.0;0.0;0.1257;6.7443596;-35.15492104;27.25100879;125.21177215;-18.24475523;40.82408187;74.66273184;-13.93821645;36.01676398;-237.81457318;160.48469463;-178.05853553
0.0314;0.0;0.0;0.0;0.2199;-2.36092023;-0.33915506;19.82007908;84.804464;-2.43222288;-19.95674711;97.17415365;53.1654849;-46.82607355;-28.30677432;-81.93430777;-45.21918981
0.2199;0.0;0.0;0.0;0.0628;3.90265806;-27.02115597;-58.85513468;141.40629247;-44.60720927;-143.33961873;144.55327282;15.80276773;-135.82635012;-52.48359606;13.5540442;83.34923701
0.0;0.2199;0.2513;0.2513;0.0;0.06246373;1.22616394;-29.40859937;6.53665935;39.11210152;-36.74776562;-12.19778487;30.36235651;-124.35461933;152.63884491;-193.83497118;43.11861458
0.1571;0.0;0.0;0.0314;0.0;4.92583679;-17.79046824;-26.15128811;204.08934216;-78.53120099;-25.66196044;82.08574288;-12.76442077;3.58347856;-167.13135997;59.43347035;-111.45360854
0.1571;0.0;0.0;0.0;0.0;3.01497116;-26.53818146;41.27521895;131.58437577;-49.30836975;-7.96050698;117.42741201;63.12169403;-96.3199196;-110.84669948;19.89693061;19.17066024
0.0;0.0;0.0628;0.0;0.0;-2.64460581;-57.92468035;125.08599681;137.28136193;-146.79600232;17.85213133;58.40104796;70.75135911;39.86991069;-198.0553346;82.43333814;-88.95654136
0.0;0.0;0.1885;0.0;0.2199;-0.32333818;6.43231479;-49.39147484;81.2414707;24.82908566;-99.21285819;103.74487699;-42.86547963;-44.17468454;-73.91412712;-48.28214615;-64.22402449
0.0;0.1885;0.0;0.0;0.0;-1.42324001;2.51811541;-40.35552977;127.68273144;-59.37761079;19.64803493;80.2962272;11.23761144;-7.24760675;-126.7573416;30.53762551;-11.37262037
0.1571;0.0;0.0;0.1257;0.2199;0.55996537;3.77157728;-29.03806272;-0.33795859;27.09509913;-24.4182267;40.13495584;0.71658101;-56.36019682;16.72906959;-6.46826212;-43.65705835
0.0;0.0;0.2199;0.0;0.0;-2.87373477;-8.15197496;-35.683492;172.59209655;-63.75590802;-45.08860628;147.06322985;-69.89091668;-61.70182617;-138.99172321;-31.59059366;-52.85510073
0.0;0.0;0.0;0.0;0.2827;3.20324975;-4.66413445;-4.1088568;69.23779008;1.68817802;-98.92613301;107.14230667;-42.45708906;-71.38991296;-58.7890874;26.24622812;-18.02282854
0.0;0.0;0.1257;0.1257;0.0;-2.3802362;-0.20254963;-15.13258808;123.78105383;3.71445486;-100.18981625;155.95255336;39.60345339;-69.58858841;-103.74980972;12.00237075;-82.62400396
0.1885;0.1257;0.0;0.0;0.0;-0.86583303;-11.55920023;-82.29916683;120.28170615;62.53287349;-46.34821928;100.46040592;2.68806883;-73.30389769;-150.73346592;-17.10453028;-164.96765236
0.0;0.0;0.0;0.2199;0.2199;0.83052438;2.1015745;-31.99855252;76.84533826;-8.45437674;-59.20648774;63.56430984;-3.69269125;1.82509603;-112.98448093;65.34428529;-40.25431276
0.0;0.0;0.0;0.2199;0.1257;1.74814302;2.14049651;-70.03429626;62.71153239;71.37913182;-48.28433425;59.87736283;-59.31575685;-132.93091966;-135.55347357;27.78456395;-39.62222609
0.0;0.0;0.0;0.0;0.1571;-6.68710712;-40.43014487;48.58547368;131.9100262;-76.53579615;18.93974049;60.00379873;-1.19062075;38.74842116;-113.90309126;50.97354473;-134.53194944
0.0;0.0;0.0;0.1571;0.0;10.08999019;-28.42358864;25.27085243;113.11715933;-44.43416653;-26.47852666;110.77954552;14.02456799;43.53159765;-144.05692374;81.1991928;-100.89692219
0.1571;0.1257;0.0;0.1885;0.1885;-0.13855684;0.46645908;-9.22804117;-3.42022562;-1.93230278;-19.64210583;-18.25877864;28.37070495;-56.60463031;65.76255425;-102.96460961;70.11030302
0.0;0.2199;0.1571;0.0;0.0628;0.64410057;4.02665579;-55.51896758;52.89984853;38.81780253;-88.15954488;78.63100763;-42.62562328;-58.74220937;2.5310487;-69.05907226;-48.97682729
0.0;0.0;0.0;0.2199;0.0314;1.74344006;9.89988466;-48.1072809;106.23837418;26.77997983;-19.36521885;121.10230238;54.6832531;-100.55424553;-158.54730878;76.34504526;-58.10212557
0.0;0.0;0.0;0.0628;0.0;-18.26215685;-58.50619526;90.83188974;138.81510772;-134.36332514;2.56512331;56.7030397;58.24067627;49.38881256;-240.94281072;67.72704715;-115.62787952
0.0;0.0;0.1257;0.0;0.1571;-3.26643576;14.8422835;-25.78753013;122.54264592;-5.12782648;-45.90846403;114.07180621;-46.87752874;-66.31015722;-90.20485156;22.47427935;-52.38244193
0.1885;0.0;0.0;0.0;0.0;-1.73028876;-22.71836054;-25.58126527;158.42135497;-0.27243742;-37.03076055;124.81850945;54.76180603;-77.12061584;-129.98796457;36.17377191;-58.45701938
0.2513;0.0;0.1257;0.0942;0.0;-0.34530626;10.13062804;-69.59822005;78.68838762;62.56533722;-98.78543521;-1.76805394;19.69775247;-204.40982742;62.35761261;-100.09176503;52.10131106
0.0;0.2199;0.0;0.2827;0.0;-0.66766829;-4.40559017;-37.6509488;36.65114641;56.78056973;-97.96214677;73.46981382;-19.121942;-104.24913848;8.23480302;-72.66871387;83.96061402
0.1257;0.0;0.0;0.2199;0.0;3.99230875;-8.27342684;-35.56647433;54.72071308;21.86391206;-79.52974413;68.79175898;-45.99391829;-94.23240483;-178.29626225;75.19386598;-123.41509536
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0;0.0;0.1571;0.1885;0.0;-2.6119927;-6.24999666;-11.60310298;61.12381777;34.5646396;-61.28815832;51.82857202;19.56281843;-177.77677294;-103.947492;-47.27187682;-19.39874435
0.0;0.1885;0.0;0.0;0.0;7.72504769;-13.58580619;-20.98032417;169.47350425;-43.07957571;23.4464575;140.7541197;-22.68502735;-54.59677253;-155.55678488;56.10369857;-109.92316584
0.0;0.0;0.0628;0.0;0.0;0.97418155;-96.49474522;75.25249965;131.41166493;-100.30632236;18.43451313;82.6013332;37.27447948;51.48102857;-194.66264625;84.82640537;-103.73318397
0.0;0.0;0.0;0.0;0.0942;0.83666703;-22.84581751;61.28006871;169.66397451;-132.70929201;29.87655436;-17.06504721;-5.88599861;76.31366635;-133.41750129;52.77455916;-152.70702255
0.0;0.1885;0.1885;0.0;0.1885;1.39718775;10.18088407;-51.67839245;36.35521447;54.00312102;-91.73746877;105.13273301;-19.39944551;-61.92746596;-25.05785569;-20.88911382;-1.81846763
0.0942;0.0;0.0;0.0;0.0;-5.97370625;-44.34607649;88.69040413;138.08246616;-133.86687875;-81.59535818;125.2139292;45.76712135;81.20271338;-174.39318554;10.72983888;-79.96002949
0.0;0.1571;0.0;0.0942;0.0;1.64671452;-4.67541521;-62.32697822;129.54429946;-14.93598561;-62.88509488;101.04718412;-50.04124364;-100.54288231;-81.60851075;29.68643058;-127.77192389
0.0;0.0;0.0;0.0;0.2199;-5.52407584;13.28786289;50.73106435;126.23633139;-52.43672406;-88.82104802;148.26551805;67.46020584;-61.94724995;-149.39305183;80.49269478;-105.90206441
0.0942;0.0;0.0;0.0;0.0942;3.68775691;-9.81866738;29.06090567;87.13933859;-40.12462297;-38.32625113;109.01276276;16.12835368;-95.97253036;-69.98513046;1.97917823;-0.46376587
0.0;0.0;0.0;0.1257;0.0;7.14625716;-50.53210109;8.3813569;157.05781261;-62.62466932;11.98923194;83.18724853;64.3541365;0.36154442;-155.50182391;-17.35292555;-113.60878558
0.0;0.0628;0.0;0.2199;0.0;-3.85743062;-2.77961013;-20.16991764;110.98664277;23.48800367;-84.53354666;116.52878123;19.92918224;-104.97077856;-154.6159327;24.30448293;-0.80824992
0.0;0.0;0.0;0.1571;0.0;0.96175401;-12.10813295;-12.01586784;118.40170736;-53.05685159;-39.84036031;133.39190124;64.17765331;-72.45163128;-246.57504792;72.14294121;-42.30482216
0.0;0.0;0.2513;0.0;0.0;-1.19652068;13.89214291;-60.2424347;125.15830438;-20.07800824;-57.72912602;133.63822324;53.88926074;-101.87536214;-102.27297643;39.48844093;-83.65572494
0.0628;0.1885;0.0;0.0;0.0;-3.27083597;-24.00982821;-2.04698347;131.98308326;0.97702819;-90.27226225;129.96518768;24.72789658;-40.84704281;-48.20592182;4.24694392;46.26899524
0.2199;0.0;0.0;0.0;0.2199;-0.04213828;-4.40583057;-15.527122;21.4706967;39.79013415;-104.87623595;105.33387492;31.42694755;-109.10996308;-59.26110785;14.41266746;4.90986486
0.0;0.0;0.1885;0.0;0.0;-4.31845339;-5.97149924;18.19892386;140.23540191;-81.31018353;-30.81370459;98.94232127;43.5962474;-75.9053682;-134.27208542;-15.76163304;-81.85019607
0.0;0.0942;0.2513;0.0;0.0;4.16358599;-12.49145631;-36.5051564;84.0000648;25.48915919;-53.04443211;44.84033442;24.27376404;-65.40477404;-59.58258052;-74.70727546;19.01271741
0.2199;0.0;0.2513;0.0;0.0;-0.95465094;3.67016003;-39.65222839;7.25741901;77.50671369;-97.99418967;80.66559984;6.33889804;-96.64727489;6.50026134;-76.39371014;-18.5462565
0.0;0.0;0.0;0.1257;0.0;11.3491795;-50.59878978;58.60106603;143.6390839;-78.99273116;-8.00551762;98.93295566;73.73163022;-0.80821981;-146.62705347;9.79484726;-109.71948022
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0;0.0;0.1885;0.0;0.0;-3.27274955;-3.61510648;-39.78665419;197.24083093;-20.7837804;-16.55003113;118.59480626;79.76311576;-20.44777262;-151.90219428;28.96354366;-27.95914605
0.0;0.0;0.0;0.0;0.2199;1.7557224;-8.90900129;30.62954668;12.19142869;11.47641571;5.60886465;36.2430424;55.47395342;-13.72747785;-22.97837528;-35.52705589;9.71160285
0.0;0.0;0.1885;0.0;0.0;-5.44074328;-12.66833316;-72.26889439;169.50205687;-51.51446464;-65.51990013;136.92944735;-4.69803797;-10.59739616;-152.55562805;20.55354324;-30.35845655
0.0942;0.1885;0.0;0.0;0.1885;0.52331295;4.53438248;-35.09619589;49.47305897;12.1723671;-66.37962223;71.33709408;-33.87238248;-52.09017244;-14.2623552;-40.06867695;-45.6615307
0.0;0.0;0.0;0.1571;0.1885;0.96271382;-1.17253328;-0.91678938;68.12468548;-7.33213986;-30.28846865;118.97515218;2.17530783;-26.49413284;-36.0723334;-36.81342389;-6.33763613
0.1571;0.0;0.0;0.0;0.0;-3.66290904;-23.28720352;-5.53696245;144.43716599;-27.91738914;-5.01343057;97.02092873;-37.84642216;-38.18240954;-61.92998949;32.48209521;-90.179283
0.0;0.0;0.0;0.0;0.1571;6.54249193;-61.11874284;62.18913523;120.44437185;-73.95317986;22.71877815;58.87953498;77.72860095;-17.36280032;-92.14116321;-33.04216212;-132.10326068
0.0;0.0;0.2199;0.0;0.1885;1.26178652;-2.09722871;-61.49413915;87.00976755;15.30131219;-70.3125614;85.41958677;10.85614687;-103.93360435;-43.27938518;-26.4028227;-19.37554308
0.0;0.2513;0.0;0.0;0.0314;-1.57707846;1.92195214;-65.08209867;143.80608231;-8.09669053;-70.30950713;103.8584758;43.94591155;-57.81932873;-72.71673406;-5.38790252;-49.63946978
0.0;0.0;0.0;0.0;0.1571;-5.00741744;-10.00804155;81.93873128;84.35836838;-61.95433187;-37.95721608;57.67814344;22.32037659;9.03341998;-145.30757435;126.1785745;-89.14204924
0.0;0.2199;0.0;0.0;0.0;-5.3658112;-34.40042056;-34.51015644;145.35384099;-30.9583601;-31.95545127;131.37741148;-22.31540747;-106.9039353;-174.18614094;35.29825721;-40.99695808
0.0;0.0;0.0;0.0942;0.0;-14.04354706;-25.48669983;68.58558644;114.68300023;-82.55904987;-4.02084257;80.04890866;1.06168553;-0.16577459;-182.34409428;68.63603041;-116.24312228
0.1885;0.0;0.0942;0.1571;0.2199;-0.15797885;1.634775;-29.99151006;18.51890469;27.18070251;-28.51107633;19.91563225;-5.47643129;-37.83635122;38.84518135;-38.28651139;6.0345292
0.1257;0.0;0.0;0.1885;0.1257;-0.19075269;1.42402287;-38.43995128;23.57431306;39.19272748;-52.223334;43.19942331;26.30649608;-48.43210467;-40.18136991;-41.23246906;7.93280134
0.1257;0.0;0.1257;0.2513;0.0;-0.07961414;8.68187393;-58.04863011;35.49658439;54.14290512;-104.63343412;77.97143898;-9.71352549;-124.44778944;40.31830489;-42.94928638;18.29727637
0.1885;0.0;0.0;0.0;0.0;-8.56772797;0.60207177;13.61677623;88.34606656;-2.46421695;-88.04078631;140.35090877;-147.31104941;58.429089;-250.32546028;106.58466157;-174.25074448
